BJDONG_NM,ADDRESS,RA_REGNO,CMP_NM,위도,경도
도선동,서울특별시 성동구 무학로4길 29,92260000-2286,성동부동산중개사무소,37.5646208997401,127.034051247322
도선동,서울특별시 성동구 무학로4길 29,92260000-2286,성동부동산중개사무소,37.5646208997401,127.034051247322
응봉동,서울특별시 성동구 고산자로 160,92260000-1784,굿모닝공인중개사사무소,37.5543398304805,127.034884152518
행당동,서울특별시 성동구 마조로9길 14,92260000-1804,김주은공인중개사사무소,37.561342937345,127.039951758077
금호동3가,서울특별시 성동구 금호산2길 28,92260000-2343,대림부동산중개사무소,37.5488506155545,127.022549614799
하왕십리동,서울특별시 성동구 청계천로 484,92260000-206,효진공인중개사무소,37.5693450977401,127.030744273392
행당동,서울특별시 성동구 독서당로59길 84,92260000-229,한양공인중개사무소,37.5551854326983,127.033586452859
사근동,서울특별시 성동구 사근동길 49,92260000-570,현대공인중개사사무소,37.5609492631624,127.046433688599
성수동2가,서울특별시 성동구 뚝섬로13길 3,92260000-1831,월드부동산중개사무소,37.5385729629457,127.057499132751
성수동1가,서울특별시 성동구 왕십리로 58,92260000-1871,서울숲공인중개사사무소,37.5426958782317,127.045205280472
성수동1가,서울특별시 성동구 상원길 80,가-92280000-공인1474,성동스타공인중개사사무소,37.5509803309473,127.04762921947
성수동1가,서울특별시 성동구 뚝섬로1길 53,92260000-2564,고려공인중개사사무소,37.5459677119151,127.047413404299
행당동,서울특별시 성동구 행당로17길 19-2,92260000-2581,명성부동산공인중개사무소,37.5601512563143,127.033028551654
마장동,서울특별시 성동구 마장로42길 14,92260000-2592,월드부동산중개사무소,37.5659075429003,127.045256203018
옥수동,서울특별시 성동구 독서당로 173,92260000-686,그린공인중개사사무소,37.5415625512366,127.010900872837
면목동,서울특별시 중랑구 동일로92길 51,92290000-1732,The 행운 아이파크 공인중개사사무소,37.5834787330932,127.082807259511
청담동,서울특별시 중랑구 동일로 952,9250-8612-001,주식회사이알에이코리아부동산중개법인,37.6153331239502,127.076880465585
중화동,서울특별시 중랑구 중랑천로 106,11260-2020-00041,오성 공인중개사사무소,37.5947116094534,127.072643476108
면목동,서울특별시 중랑구 면목로22길 5,11260-2018-00017,쌍용공인중개사사무소,37.5724537237135,127.084330143429
묵동,서울특별시 중랑구 공릉로2길 14,11260-2020-00021,오시오부동산중개,37.6119476197328,127.078717550641
면목동,서울특별시 중랑구 용마산로 388,11260-2020-00057,신성공인중개사사무소,37.5862588370822,127.09534344848
상봉동,서울특별시 중랑구 신내로7가길 31,92290000-787,굿모닝공인중개사사무소,37.602073131276,127.093424324951
중화동,서울특별시 중랑구 동일로130길 27,11260-2021-00035,부자공인중개사사무소,37.5998887488405,127.081540841943
면목동,서울특별시 중랑구 사가정로 357,11260-2020-00033,사가정조은공인중개사사무소,37.5813502440362,127.084436068088
면목동,서울특별시 중랑구 용마산로93길 10,11260-2020-10015,다움공인중개사사무소,37.5896992491949,127.096264960781
묵동,서울특별시 중랑구 공릉로12가길 46-11,11260-2020-00008,신대림부동산공인중개사사무소,37.6173858743912,127.08257164796
면목동,서울특별시 중랑구 면목로 259,11260-2020-00053,엘림부동산 공인중개사사무소,37.575951243905,127.0856516729
중화동,서울특별시 중랑구 중랑천로14길 48,11260-2020-00011,더샤이닝공인중개사사무소,37.5944235849992,127.075338352165
면목동,서울특별시 중랑구 면목로35길 26,92220000-1866,모아공인중개사사무소,37.5786619825264,127.084641335863
면목동,서울특별시 중랑구 용마산로 440,92290000-1893,행복부동산 공인중개사사무소,37.5904300968938,127.097626428921
면목동,서울특별시 중랑구 동일로99길 29,11260-2021-00042,부자공인중개사사무소,37.5877666565513,127.07816989746
망우동,서울특별시 중랑구 용마산로115길 109,11260-2021-00029,우림리젠시공인중개사사무소,37.5974663223384,127.094160266661
묵동,서울특별시 중랑구 동일로157길 11,11260-2020-00034,알파부동산공인중개사사무소,37.6097257732224,127.077091464379
면목동,서울특별시 중랑구 면목로 402,11260-2020-00024,하영공인중개사사무소,37.5878408529758,127.08796461463
상봉동,서울특별시 중랑구 봉우재로 155,가92280000-공인1700,승우공인중개사사무소,37.5937461258646,127.09000769029
상봉동,서울특별시 중랑구 신내로7나길 24,92290000-847,덕성공인중개사사무소,37.6013558045124,127.092800479156
망우동,서울특별시 중랑구 용마산로111길 22,11260-2020-00063,오성공인중개사사무소,37.5977465660157,127.098315638032
면목동,서울특별시 중랑구 면목로39길 8,11260-2019-00033,한방공인중개사사무소,37.5797629566103,127.087172828376
면목동,서울특별시 중랑구 용마산로 345,11260-2020-00059,두리공인중개사사무소,37.5827531066662,127.093272357367
상봉동,서울특별시 중랑구 동일로126나길 31-16,11260-2017-00101,롯데부동산공인중개사사무소,37.5972411819266,127.084746058758
면목동,서울특별시 중랑구 봉우재로14길 17,9223-1726,세계부동산중개사무소,37.5897980833579,127.078366996002
중화동,서울특별시 중랑구 중랑역로3가길 3,92290000-2696,동양공인중개사사무소,37.5950308599947,127.0751864392
망우동,서울특별시 중랑구 망우로 466,가92290000-공인800,박필교공인중개사사무소,37.6002195406224,127.103861024652
중화동,서울특별시 중랑구 봉화산로 30,11260-2019-00101,더 쎈 부동산 공인중개사사무소,37.6014393327969,127.077561364621
중화동,서울특별시 중랑구 동일로140길 7,11260-2020-00091,요셉공인중개사사무소,37.6043327168161,127.079540421627
면목동,서울특별시 중랑구 사가정로49길 35,가92290000-741,혁신사부동산중개인사무소,37.5826104929164,127.086633511744
망우동,서울특별시 중랑구 봉우재로70길 19,11260-2020-00040,현진 공인중개사사무소,37.5944757037127,127.09884828269
면목동,서울특별시 중랑구 동일로92길 40,11260-2017-00012,사가정아이파크공인중개사사무소,37.5818929536315,127.080375944624
면목동,서울특별시 중랑구 면목로49길 42,11260-2020-00093,황금알공인중개사사무소,37.5829225070285,127.086140822397
묵동,서울특별시 중랑구 공릉로12길 33,11260-2020-00083,화랑공인중개사사무소,37.6160716577647,127.08093215409
묵동,서울특별시 중랑구 신내로21길 6,11260-2020-00089,신내5단지부동산 공인중개사사무소,37.617397644272,127.090127713018
면목동,서울특별시 중랑구 면목로48길 48,11260-2020-00078,틈새공인중개사사무소,37.5819661367566,127.09136814423
종암동,서울특별시 성북구 종암로27길 26,92300000-4284,부동산114삼광공인중개사사무소,37.6027533344397,127.030899459594
장위동,서울특별시 성북구 장위로 77-1,11290-2015-00079,나라부동산공인중개사사무소,37.6139903977372,127.045361665093
돈암동,서울특별시 성북구 아리랑로 89,92300000-2777,현대공인중개사사무소,37.6007699096006,127.013617460956
길음동,서울특별시 성북구 길음로 33,92300000-2103,단지내파워부동산공인중개사사무소,37.6050832927232,127.022078590713
동소문동7가,서울특별시 성북구 아리랑로5길 25,92300000-3795,비젼공인중개사사무소,37.5960628966291,127.014089924778
장위동,서울특별시 성북구 장위로 83,92300000-3794,미래공인중개사사무소,37.6139824608918,127.04584902666
삼선동2가,서울특별시 성북구 삼선교로10길 39,92300000-3810,현대공인중개사사무소,37.5864392821148,127.009928964252
석관동,서울특별시 성북구 돌곶이로18길 4,92300000-3813,뉴스공인중개사사무소,37.6090835860802,127.059243694967
돈암동,서울특별시 성북구 정릉로52길 9,92300000-2858,부동산뉴스공인중개사사무소,37.6035954674457,127.029938573692
종암동,서울특별시 성북구 월곡로5길 58,가92300000-851,현대부동산중개사무소,37.5989153035628,127.036543637167
석관동,서울특별시 성북구 화랑로48길 16,92300000-2088,부동산뱅크공인중개사사무소,37.6137628900183,127.068994592059
하월곡동,서울특별시 성북구 화랑로 76,92300000-4109,코업스타클래스공인중개사사무소,37.6018277386458,127.040463515854
삼선동5가,서울특별시 성북구 보문로 151,92300000-4087,우리공인중개사사무소,37.5881628435859,127.01728913288
성북동,서울특별시 성북구 성북로 47-1,92300000-4187,대림공인중개사사무소,37.5919685197551,127.00267038424
돈암동,서울특별시 성북구 북악산로 844,11290-2017-00002,돈암부동산공인중개사사무소,37.5973859824567,127.019322962211
동선동1가,서울특별시 성북구 동소문로20다길 25,92300000-768,제일공인중개사사무소,37.5920702370402,127.018091017235
동선동2가,서울특별시 성북구 보문로30길 59,92300000-3323,우정공인중개사사무소,37.5901523240712,127.019601778908
삼선동2가,서울특별시 성북구 삼선교로10길 13,92300000-3928,한아름공인중개사사무소,37.5874114226456,127.009196095862
정릉동,서울특별시 성북구 아리랑로19길 29,92300000-4165,열린공인중개사사무소,37.6023987386184,127.011772552853
석관동,서울특별시 성북구 돌곶이로22길 8,92300000-4138,재테크공인중개사사무소,37.6099385102748,127.058388951576
장위동,서울특별시 성북구 장위로 4,92300000-4147,미성공인중개사사무소,37.6126905589781,127.037623855497
돈암동,서울특별시 성북구 아리랑로 75,92300000-4224,돈암코오롱공인중개사사무소,37.598830255568,127.013625487132
정릉동,서울특별시 성북구 서경로 34,11290-2017-00013,행복한집찾기공인중개사사무소,37.6065466665533,127.015348305702
보문동2가,서울특별시 성북구 지봉로 177-1,11290-2017-00020,한결공인중개사사무소,37.5851604658156,127.018473834344
정릉동,서울특별시 성북구 정릉로10길 34,92300000-2776,부동산프라자공인중개사사무소,37.607840765034,126.999956624217
하월곡동,서울특별시 성북구 월곡로14길 24,92300000-2941,루나밸리탑공인중개사사무소,37.599861338029,127.041468820032
정릉동,서울특별시 성북구 보국문로 19,92310000-415,부동산푸르지오공인중개사사무소,37.60675665644,127.009694516589
보문동3가,서울특별시 성북구 지봉로21길 19,11290-2015-00001,현대(단지내)공인중개사사무소,37.5856690827857,127.015959024256
정릉동,서울특별시 성북구 서경로 30,11290-2015-00002,뱅크부동산공인중개사사무소,37.6062774694578,127.015204082726
장위동,서울특별시 성북구 장월로 93-1,92300000-4229,한샘공인중개사사무소,37.6141627291409,127.048599711649
하월곡동,서울특별시 성북구 동소문로44길 38,92420000-3176,명가공인중개사사무소,37.6061621083686,127.029975729153
장위동,서울특별시 성북구 돌곶이로 105,92300000-4190,114소망공인중개사사무소,37.6122464393544,127.055301267061
장위동,서울특별시 성북구 장위로 173,92300000-3621,명품부동산공인중개사사무소,37.6156095547802,127.055118683497
석관동,서울특별시 성북구 돌곶이로14길 41-2,가92300000-854,흥인부동산중개인사무소,37.6088565130034,127.062265137445
동선동1가,서울특별시 성북구 동소문로24길 18,11290-2016-00060,국민부동산공인중개사사무소,37.5928609495468,127.018657245364
하월곡동,서울특별시 성북구 화랑로 88,11290-2015-00105,월곡역부동산공인중개사사무소,37.602317197667,127.04214840338
